,freqs,mag,maguncer,examp,phase,phaseuncer
158,25.0,1.0110686054270874,0.003926328851838102,11.284,2.9041292152196228,0.0017510726336717674
159,31.5,1.0087829390534382,0.0035383171375314897,11.475,2.842382256865842,0.001759263504157487
160,40.0,1.0047712709729713,0.006326294046608457,23.24,2.7616085739887666,0.0017841792873086006
161,46.7,1.0010452575778945,0.014943552904883285,58.755,2.6977229366091513,0.0018231494152276665
162,50.0,0.9986539366609929,0.01711813351093699,59.049,2.6663407339219534,0.0017938766365866027
163,53.29999999999998,0.9963104491232125,0.017227228789004463,59.36600000000001,2.635068313495692,0.001822748617077738
164,63.0,0.9886118708026654,0.060657603686847084,115.48,2.5439459985945407,0.002014503406159208
165,80.0,0.9727337324885257,0.03430274808438116,119.92,2.3812963748390907,0.002025330837879645
166,100.0,0.9496507648201786,0.03051532444848228,122.65,2.191356196271891,0.002217913207013346
167,125.0,0.9122204437691341,0.042068287175417676,125.63,1.9531847177839774,0.0017784585336341058
168,160.0,0.8492739954507337,0.021076189414859788,126.95,1.6228971208146339,0.001843492389854631
169,200.0,0.7656727876111287,0.016245544899537716,127.03,1.2412641044467674,0.001867674495692318
170,250.0,0.6416208409212012,0.014666619627660693,126.48,0.7660589380488276,0.0020720643723040003
